CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
20-11-0042-46,20-018,CHIQUIMULA,IPALA,COLEGIO ADVENTISTA EL SINAÍ,1A. DIAGONAL 2-32 ZONA 1,22256320,NILDA MARITZA ARROYO RODRIGUEZ,SANDRA YANET VÁSQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO ADVENTISTA EL SINAÍ,COLEGIO,COLEGIO ADVENTISTA EL SINAÍ_1A._DIAGONAL_2-32_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-11-0044-46,20-041,CHIQUIMULA,IPALA,COLEGIO PARTICULAR MIXTO CATÓLICO NUESTRA SEÑORA DE LA ESPERANZA,1A. AVENIDA 3-99 ZONA 2 SECTOR BARRIO LA REFORMA,04840700,JUAN DE DIOS MONROY RAMIREZ,SUSETTE DOLORES LAM PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,COLEGIO PARTICULAR CATÓLICO NUESTRA SEÑORA LA ESPERANZA,COLEGIO,COLEGIO PARTICULAR CATÓLICO NUESTRA SEÑORA LA ESPERANZA_1A._AVENIDA_3-99_ZONA_2_SECTOR_BARRIO_LA_REFORMA,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-11-0049-46,20-041,CHIQUIMULA,IPALA,LICEO IPALTECO EN COMPUTACIÓN,1A. CALLE 2-78 ZONA 4,94284840,JUAN DE DIOS MONROY RAMIREZ,LUCINDA DEL CARMEN BERGANZA ACEVEDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),CHIQUIMULA,LICEO IPALTECO EN COMPUTACIÓN,LICEO,LICEO IPALTECO EN COMPUTACIÓN_1A._CALLE_2-78_ZONA_4,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-11-0050-46,20-041,CHIQUIMULA,IPALA,LICEO IPALTECO EN COMPUTACIÓN,1A. CALLE 2-78 ZONA 4,94284840,JUAN DE DIOS MONROY RAMIREZ,LUCINDA DEL CARMEN BERGANZA ACEVEDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,LICEO IPALTECO EN COMPUTACIÓN,LICEO,LICEO IPALTECO EN COMPUTACIÓN_1A._CALLE_2-78_ZONA_4,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-11-0053-46,20-018,CHIQUIMULA,IPALA,COLEGIO PRIVADO DE BACHILLERATO POR MADUREZ EMMANUEL,RUTA NACIONAL 1-23 ZONA 1,63105010,NILDA MARITZA ARROYO RODRIGUEZ,CELMA YOLANDA MORALES SALGUERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),CHIQUIMULA,COLEGIO BACHILLERATO POR MADUREZ EMMANUEL,COLEGIO,COLEGIO BACHILLERATO POR MADUREZ EMMANUEL_RUTA_NACIONAL_1-23_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
20-11-0055-46,20-018,CHIQUIMULA,IPALA,INSTITUTO TÉCNICO INDUSTRIAL ALBERT EINSTEIN,1A. DIAGONAL 2-44 ZONA 1,15850520,NILDA MARITZA ARROYO RODRIGUEZ,RUDY YOVANI ARROYO RODRÍGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO TÉCNICO INDUSTRIAL ALBERT EINSTEIN,INSTITUTO,INSTITUTO TÉCNICO INDUSTRIAL ALBERT EINSTEIN_1A._DIAGONAL_2-44_ZONA_1,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-11-0072-46,20-034,CHIQUIMULA,IPALA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,"1A. CALLE ""A"" 4-98 ZONA 1",63021070,BYRON HORACIO SARCEÑO ZEPEDA,JACINTA ESTELA FOLGAR SANDOVAL,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO DIVERSIFICADA POR COOPERATIVA ENSEÑANZA,INSTITUTO,"INSTITUTO DIVERSIFICADA POR COOPERATIVA ENSEÑANZA_1A._CALLE_""A""_4-98_ZONA_1",ORIENTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
20-11-0464-46,20-041,CHIQUIMULA,IPALA,COLEGIO PARTICULAR MIXTO PROYECCION,1 AVENIDA 1-35 ZONA 5,94283030,JUAN DE DIOS MONROY RAMIREZ,AURA GUILLERMINA PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO PARTICULAR PROYECCION,COLEGIO,COLEGIO PARTICULAR PROYECCION_1_AVENIDA_1-35_ZONA_5,ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
20-11-1518-46,20-034,CHIQUIMULA,IPALA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,"1A. CALLE ""A"" 4-98 ZONA 1",63021070,BYRON HORACIO SARCEÑO ZEPEDA,JACINTA ESTELA FOLGAR SANDOVAL,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,INSTITUTO DIVERSIFICADA POR COOPERATIVA ENSEÑANZA,INSTITUTO,"INSTITUTO DIVERSIFICADA POR COOPERATIVA ENSEÑANZA_1A._CALLE_""A""_4-98_ZONA_1",ORIENTE,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
20-11-1554-46,20-041,CHIQUIMULA,IPALA,COLEGIO PARTICULAR MIXTO CATÓLICO NUESTRA SEÑORA DE LA ESPERANZA,"1A. AVENIDA 3-99 ZONA 2, SECTOR BARRIO LA REFORMA",89817890,JUAN DE DIOS MONROY RAMIREZ,SUSETTE DOLORES LAM PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),CHIQUIMULA,COLEGIO PARTICULAR CATÓLICO NUESTRA SEÑORA LA ESPERANZA,COLEGIO,"COLEGIO PARTICULAR CATÓLICO NUESTRA SEÑORA LA ESPERANZA_1A._AVENIDA_3-99_ZONA_2,_SECTOR_BARRIO_LA_REFORMA",ORIENTE,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
