CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
10-01-0289-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO SANTA MARIA DEL CAMINO,1A. CALLE 1-33 ZONA 1,93857280,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CARLOS ROLANDO FLORES SARDÁ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO SANTA MARIA DEL CAMINO,COLEGIO,COLEGIO SANTA MARIA DEL CAMINO_1A._CALLE_1-33_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0296-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO JOSE ERNESTO MONZON,2DA. AVENIDA  FINAL NORTE 1-27  ZONA 1,87188050,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,LETTY ALEXANDRA OSORIO FIGUEROA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO JOSE ERNESTO MONZON,INSTITUTO,INSTITUTO JOSE ERNESTO MONZON_2DA._AVENIDA__FINAL_NORTE_1-27__ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0298-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO DE ESTUDIOS INTEGRALES,1A. CALLE BARRIO LA ESPERANZA ZONA 2,61796560,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,LINDA MARIELOS DE LEÓN BOLAÑOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO ESTUDIOS INTEGRALES,COLEGIO,COLEGIO ESTUDIOS INTEGRALES_1A._CALLE_BARRIO_LA_ESPERANZA_ZONA_2,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0301-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,12 CALLE 4-45 ZONA 1,79119070,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA ROSEMARY FIGUEROA XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LATINOAMERICANO GOSPEL,COLEGIO,COLEGIO LATINOAMERICANO GOSPEL_12_CALLE_4-45_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0302-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO MAZATECO,6A. AVENIDA 2-21 ZONA 1,86026350,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ALBA PATRICIA CIFUENTES DIAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LICEO MAZATECO,COLEGIO,COLEGIO LICEO MAZATECO_6A._AVENIDA_2-21_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0303-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PARTICULAR MIXTO LA ILUSTRACION,3A. AVENIDA 4-92 ZONA 1,16396960,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,MARÍA ELENA ROCHA NAVARRO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO PARTICULAR LA ILUSTRACION,COLEGIO,COLEGIO PARTICULAR LA ILUSTRACION_3A._AVENIDA_4-92_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0305-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,ESCUELA PRIVADA DE EDUCACIÓN FISICA ENMA GRACIELA OCHOA DE ESTRADA,1A. AVENIDA SUR FINAL 12-01 ZONA 1,87202120,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,OSCAR GEOVANY OCHOA BARRIENTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,ESCUELA PRIVADA FISICA ENMA GRACIELA OCHOA ESTRADA,ESCUELA,ESCUELA PRIVADA FISICA ENMA GRACIELA OCHOA ESTRADA_1A._AVENIDA_SUR_FINAL_12-01_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0306-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO MAZATECO,6A.  AVENIDA 2-21 ZONA 1,86026350,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SANDRY ZIOMARA MANCIO MÉNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO LICEO MAZATECO,COLEGIO,COLEGIO LICEO MAZATECO_6A.__AVENIDA_2-21_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0308-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO CENTRAL DE SUCHITEPÉQUEZ,6A.  AVENIDA 2-21 ZONA 1,87203500,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,ANTONIO ABELARDO OSORIO MONJARÁS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO CENTRAL SUCHITEPÉQUEZ,INSTITUTO,INSTITUTO CENTRAL SUCHITEPÉQUEZ_6A.__AVENIDA_2-21_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0309-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO MAYA MAZATENANGO,BARRIO LA ESPERANZA ZONA 2,87203270,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ELISA MAZARIEGOS ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO MAYA MAZATENANGO,COLEGIO,COLEGIO MAYA MAZATENANGO_BARRIO_LA_ESPERANZA_ZONA_2,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0313-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO DE COMPUTACION INFORMÁTICA,"COLONIA SAN BARTOLOME, 4A. CALLE FINAL",86799930,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,JOSÉ MARÍA RODRÍGUEZ TOMÁS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO COMPUTACION INFORMATICA,INSTITUTO,"INSTITUTO COMPUTACION INFORMATICA_COLONIA_SAN_BARTOLOME,_4A._CALLE_FINAL",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0314-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COMPLEJO EDUCATIVO BILINGÜE DEL SUR OCCIDENTE,FINCA EL DELIRIO KILOMETRO 157 DE LA RUTA CA-2,87238480,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,JOSUÉ DANIEL MANCIO RAMÍREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COMPLEJO EDUCATIVO BILINGÜE DEL SUR OCCIDENTE,OTRO,COMPLEJO EDUCATIVO BILINGÜE DEL SUR OCCIDENTE_FINCA_EL_DELIRIO_KILOMETRO_157_DE_LA_RUTA_CA-2,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0315-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO DE EDUCACIÓN MEDIA MIGUEL ANGEL ASTURIAS,7MA. CALLE 0-54 ZONA 1,51777530,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,GRISELDA NOHEMÍ TELLO ALDANA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO MEDIA MIGUEL ANGEL ASTURIAS,INSTITUTO,INSTITUTO MEDIA MIGUEL ANGEL ASTURIAS_7MA._CALLE_0-54_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0316-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO CENTRO DE ESTUDIOS INTEGRALES,1A. CALLE BARRIO LA ESPERANZA ZONA 2,61796560,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,LINDA MARIELOS DE LEÓN BOLAÑOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO ESTUDIOS INTEGRALES,COLEGIO,COLEGIO ESTUDIOS INTEGRALES_1A._CALLE_BARRIO_LA_ESPERANZA_ZONA_2,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0318-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO TÉCNICO INDUSTRIAL GEORG KERSCHENSTEINER,"AVENIDA LA LIBERTAD FINAL,  ZONA 1",87203500,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ERMEN OSWALDO LIRA SAAVEDRA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO TECNICO INDUSTRIAL GEORG KERSCHENSTEINER,INSTITUTO,"INSTITUTO TECNICO INDUSTRIAL GEORG KERSCHENSTEINER_AVENIDA_LA_LIBERTAD_FINAL,__ZONA_1",SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
10-01-0321-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO JOSE ERNESTO MONZON,2A. AVENIDA FINAL NORTE 1-27  ZONA 1,87188050,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,GLODY SUCELY OSORIO FIGUEROA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,INSTITUTO JOSE ERNESTO MONZON,INSTITUTO,INSTITUTO JOSE ERNESTO MONZON_2A._AVENIDA_FINAL_NORTE_1-27__ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0322-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO BILINGUE AMERICANO,KILÓMETRO. 1.2 CARRETERA A SAN FRANCISCO ZAPOTITLAN,87226790,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,MARÍA ESTHER MÉNDEZ ARRIOLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO BILINGUE AMERICANO,COLEGIO,COLEGIO BILINGUE AMERICANO_KILÓMETRO._1.2_CARRETERA_A_SAN_FRANCISCO_ZAPOTITLAN,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0323-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO BILINGUE MONTE BELLO,7A. CALLE 1-181 ZONA 3,87187600,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,ANA PATRICIA PIEDRASANTA JUÁREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO BILINGUE MONTE BELLO,COLEGIO,COLEGIO BILINGUE MONTE BELLO_7A._CALLE_1-181_ZONA_3,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0325-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO ESTHER CARRANZA,3A. AVENIDA 1-40 ZONA 2,87250470,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MYNOR JOSE FARFÁN PELLECER,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO ESTHER CARRANZA,COLEGIO,COLEGIO ESTHER CARRANZA_3A._AVENIDA_1-40_ZONA_2,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0334-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,12 CALLE 4-45 ZONA 1,79119070,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA ROSEMARY FIGUEROA XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO LATINOAMERICANO GOSPEL,COLEGIO,COLEGIO LATINOAMERICANO GOSPEL_12_CALLE_4-45_ZONA_1,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0338-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO JOSE ERNESTO MONZON,2A. AVENIDA FINAL  NORTE 1-27  ZONA 1,87188050,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,MANUEL DE JESÚS MORALES ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO JOSE ERNESTO MONZON,INSTITUTO,INSTITUTO JOSE ERNESTO MONZON_2A._AVENIDA_FINAL__NORTE_1-27__ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0339-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO TÉCNICO DE CAPACITACIÓN Y PRODUCTIVIDAD INTECAP,KILÓMETRO. 163 RUTA CA-02 OCCIDENTE-B,72952000,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,ONÉSIMO GALINDO LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,INSTITUTO TÉCNICO CAPACITACIÓN PRODUCTIVIDAD INTECAP,INSTITUTO,INSTITUTO TÉCNICO CAPACITACIÓN PRODUCTIVIDAD INTECAP_KILÓMETRO._163_RUTA_CA-02_OCCIDENTE-B,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0342-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO GALILEO GALILEI,1A. AVENIDA SUR FINAL 12-70 ZONA 2,41400690,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,BRYAN JOÉ CALDERÓN ALBERTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO GALILEO GALILEI,COLEGIO,COLEGIO GALILEO GALILEI_1A._AVENIDA_SUR_FINAL_12-70_ZONA_2,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0343-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO GALILEO GALILEI,1A. AVENIDA SUR FINAL 12-70 ZONA 2,14006990,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,BRYAN JOÉ CALDERÓN ALBERTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO GALILEO GALILEI,COLEGIO,COLEGIO GALILEO GALILEI_1A._AVENIDA_SUR_FINAL_12-70_ZONA_2,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0346-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO DE ESTUDIOS SUPERIORES INTEGRALES,6A. AVENIDA NORTE 4-28 ZONA 1,93762230,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,ANGELA LUCRECIA LETONA MOTTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO ESTUDIOS SUPERIORES INTEGRALES,COLEGIO,COLEGIO ESTUDIOS SUPERIORES INTEGRALES_6A._AVENIDA_NORTE_4-28_ZONA_1,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0350-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO DAVINCIANO,"RURALES 1 CALLE FINAL, CANTON SAN BENITO",81651660,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SORAYA BEATRIZ LÒPEZ CORONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LICEO DAVINCIANO,COLEGIO,"COLEGIO LICEO DAVINCIANO_RURALES_1_CALLE_FINAL,_CANTON_SAN_BENITO",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0351-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO DAVINCIANO,"RURALES 1 CALLE FINAL, CANTON SAN BENITO",76271110,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SORAYA BEATRIZ LÒPEZ CORONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO LICEO DAVINCIANO,COLEGIO,"COLEGIO LICEO DAVINCIANO_RURALES_1_CALLE_FINAL,_CANTON_SAN_BENITO",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0352-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO INNOVACION TECNOLOGICA,"1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGÓN",92374220,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA CASTAÑEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO INNOVACION TECNOLOGICA,COLEGIO,"COLEGIO INNOVACION TECNOLOGICA_1A._CALLE_ENTRE_1A._Y_2A._AVENIDA_ZONA_1,_COLONIA_OBREGÓN",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0353-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO INNOVACION TECNOLOGICA,"1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",92374220,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA CASTAÑEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO INNOVACION TECNOLOGICA,COLEGIO,"COLEGIO INNOVACION TECNOLOGICA_1A._CALLE_ENTRE_1A._Y_2A._AVENIDA_ZONA_1,_COLONIA_OBREGON",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0354-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO INNOVACION TECNOLOGICA,"1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",59749700,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA CASTAÑEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SUCHITEPÉQUEZ,COLEGIO INNOVACION TECNOLOGICA,COLEGIO,"COLEGIO INNOVACION TECNOLOGICA_1A._CALLE_ENTRE_1A._Y_2A._AVENIDA_ZONA_1,_COLONIA_OBREGON",SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
10-01-0359-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO DE LIDERAZGO ILAG,"4A. AVENIDA 1-54 ZONA2, COLONIA ACEITUNO",34222950,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,BLANCA ROSA HERNÁNDEZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO LIDERAZGO ILAG,COLEGIO,"COLEGIO LIDERAZGO ILAG_4A._AVENIDA_1-54_ZONA2,_COLONIA_ACEITUNO",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0360-46,10-029,SUCHITEPEQUEZ,MAZATENANGO,PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA -PRONEA-,11 CALLE 1-060 ZONA 1,87203500,GLODY SUCELY OSORIO FIGUEROA DE MORALES,FIDEL ALFONSO MOREJÓN BUSH.,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,SUCHITEPÉQUEZ,PROGRAMA NACIONAL ALTERNATIVA -PRONEA-,OTRO,PROGRAMA NACIONAL ALTERNATIVA -PRONEA-_11_CALLE_1-060_ZONA_1,SUR,OFICIAL_MONOLINGUE_A_DISTANCIA
10-01-0362-46,10-029,SUCHITEPEQUEZ,MAZATENANGO,PROGRAMA DE MODALIDADES FLEXIBLES PARA LA EDUCACIÓN MEDIA,11 CALLE 1-060 ZONA 1,87203500,GLODY SUCELY OSORIO FIGUEROA DE MORALES,CAROL ANAÍ LOPEZ CHACHALAC DE MORALES,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SUCHITEPÉQUEZ,PROGRAMA MODALIDADES FLEXIBLES PARA LA MEDIA,OTRO,PROGRAMA MODALIDADES FLEXIBLES PARA LA MEDIA_11_CALLE_1-060_ZONA_1,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
10-01-0363-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DEL CARMEN,"1A. CALLE 1-14 ZONA 2,  LOTIFICACION EL ROBLE",86790920,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,MARIELA AZUCENA MEZA DE LEÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SUCHITEPÉQUEZ,COLEGIO NUESTRA SEÑORA DEL CARMEN,COLEGIO,"COLEGIO NUESTRA SEÑORA DEL CARMEN_1A._CALLE_1-14_ZONA_2,__LOTIFICACION_EL_ROBLE",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
10-01-0380-46,10-018,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO LATINOAMERICANO GOSPEL,12 CALLE 4-45 ZONA 1,79119070,NATALI XIOMARA DIAZ BARRIOS DE FIGUEROA,CLAUDIA ROSEMARY FIGUEROA XICAY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO LATINOAMERICANO GOSPEL,COLEGIO,COLEGIO LATINOAMERICANO GOSPEL_12_CALLE_4-45_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0381-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO RAFAEL LANDIVAR,12 CALLE 4-57 ZONA 1,70163310,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,AURA BEATRIZ JACINTO CARDONA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO RAFAEL LANDIVAR,COLEGIO,COLEGIO RAFAEL LANDIVAR_12_CALLE_4-57_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0382-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO INNOVACION TECNOLOGICA,"1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",92374220,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,NANCY ELIZABETH BARRERA CASTAÑEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO INNOVACION TECNOLOGICA,COLEGIO,"COLEGIO INNOVACION TECNOLOGICA_1A._CALLE_ENTRE_1A._Y_2A._AVENIDA_ZONA_1,_COLONIA_OBREGON",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
10-01-0384-46,10-029,SUCHITEPEQUEZ,MAZATENANGO,INSTITUTO PRIVADO MIXTO MEIT,5A. AVENIDA FINAL NORTE 0-258 ZONA 1,87270290,GLODY SUCELY OSORIO FIGUEROA DE MORALES,NORMA AMARILIS JIMENEZ ESPINOZA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,A DISTANCIA,SUCHITEPÉQUEZ,INSTITUTO MEIT,INSTITUTO,INSTITUTO MEIT_5A._AVENIDA_FINAL_NORTE_0-258_ZONA_1,SUR,PRIVADO_MONOLINGUE_A_DISTANCIA
10-01-0386-46,10-019,SUCHITEPEQUEZ,MAZATENANGO,COLEGIO PRIVADO MIXTO LICEO MAZATECO,6A. AVENIDA 2-21 ZONA 1,86026350,REYNA DEL ROSARIO CHAVEZ BARROW DE PACHECO,SANDRY ZIOMARA MANCIO MÉNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),SUCHITEPÉQUEZ,COLEGIO LICEO MAZATECO,COLEGIO,COLEGIO LICEO MAZATECO_6A._AVENIDA_2-21_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
