CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL,NOMBRE_SIMPLIFICADO,TIPO_ESTABLECIMIENTO,ID_ESTABLECIMIENTO_FISICO,REGION,CLASIFICACION
05-01-0369-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO EL BOSQUE,1A. CALLE A 4-52 ZONA 2 COLONIA EL QUETZAL,56932945,REMY ARTURO SINAY GUDIEL,EMILSA NOEMÍ GARCÍA FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,CENTRO EDUCATIVO EL BOSQUE,CENTRO,CENTRO EDUCATIVO EL BOSQUE_1A._CALLE_A_4-52_ZONA_2_COLONIA_EL_QUETZAL,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0381-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO JUNIOR,9A. AVENIDA 6A. CALLE LOTE NO. 9 ZONA 3 LOTIFICACIÓN PREMIER,58559720,REMY ARTURO SINAY GUDIEL,MARITZA COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO JUNIOR,COLEGIO,COLEGIO INTEGRAL HISPANOAMERICANO JUNIOR_9A._AVENIDA_6A._CALLE_LOTE_NO._9_ZONA_3_LOTIFICACIÓN_PREMIER,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0382-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO JUNIOR,9A. AVENIDA 6A. CALLE ZONA 3 LOTIFICACIÓN PREMIER,58559720,REMY ARTURO SINAY GUDIEL,MARITZA COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO JUNIOR,COLEGIO,COLEGIO INTEGRAL HISPANOAMERICANO JUNIOR_9A._AVENIDA_6A._CALLE_ZONA_3_LOTIFICACIÓN_PREMIER,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0387-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO CRISTIANO MONTE MORIAH,2DA. AVENIDA 3-80 ZONA 3 COLONIA AGUAS VIVAS,77254128,REMY ARTURO SINAY GUDIEL,MELY NOHEMÍ MEJÍA CASTILLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO CRISTIANO MONTE MORIAH,COLEGIO,COLEGIO CRISTIANO MONTE MORIAH_2DA._AVENIDA_3-80_ZONA_3_COLONIA_AGUAS_VIVAS,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0388-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO LICEO NUEVA VISIÓN SAN GABRIEL,"CALLE PRINCIPAL LOTE 44, ZONA 0",47174315,REMY ARTURO SINAY GUDIEL,FLORENCIA RODRIGUEZ RAMIREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO LICEO NUEVA VISIÓN SAN GABRIEL,COLEGIO,"COLEGIO LICEO NUEVA VISIÓN SAN GABRIEL_CALLE_PRINCIPAL_LOTE_44,_ZONA_0",SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0402-46,05-028,ESCUINTLA,ESCUINTLA,PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA PRONEA,"LOCAL 37 Y 37 A. CALLE.CALLE. PLAZA PALMERAS, 1 AVENIDA BARRIO SAN PEDRO EL PITO, ZONA 2",22504723,CLAUDIA YADIRA GUZMAN MONTEPEQUE DE AREVALO,CLAUDIA YADIRA GUZMÁN MONTEPEQUE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,ESCUINTLA,PROGRAMA NACIONAL EDUCACIÓN ALTERNATIVA PRONEA,OTRO,"PROGRAMA NACIONAL EDUCACIÓN ALTERNATIVA PRONEA_LOCAL_37_Y_37_A._CALLE.CALLE._PLAZA_PALMERAS,_1_AVENIDA_BARRIO_SAN_PEDRO_EL_PITO,_ZONA_2",SUR,OFICIAL_MONOLINGUE_A_DISTANCIA
05-01-0403-46,05-033,ESCUINTLA,ESCUINTLA,LICEO FUENTE DE VIDA,LOTE 156 FLORIDO ACEITUNO,56211051,REMY ARTURO SINAY GUDIEL,DIOGENES BAUDILIO FIGUEROA CRUZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,LICEO FUENTE VIDA,LICEO,LICEO FUENTE VIDA_LOTE_156_FLORIDO_ACEITUNO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0405-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO BILINGÜE CON COMPUTACIÓN DEL PRADO,2A AVENIDA 1-99 ZONA 2 COLONIA  DEL FERROCARRILERO,78892172,REMY ARTURO SINAY GUDIEL,ALICIA ODETH DÍAZ TEJADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,COLEGIO BILINGÜE CON COMPUTACIÓN DEL PRADO,COLEGIO,COLEGIO BILINGÜE CON COMPUTACIÓN DEL PRADO_2A_AVENIDA_1-99_ZONA_2_COLONIA__DEL_FERROCARRILERO,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0410-46,05-033,ESCUINTLA,ESCUINTLA,CORPORACIÓN DEL LICEO EDUCATIVO TÉCNICO EVANGÉLICO S.A.,1A AVENIDA 5-80 ZONA 4,78899679,REMY ARTURO SINAY GUDIEL,IRMA MARÍA BARRIOS Y BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,CORPORACIÓN DEL LICEO EDUCATIVO TÉCNICO EVANGÉLICO S.A.,LICEO,CORPORACIÓN DEL LICEO EDUCATIVO TÉCNICO EVANGÉLICO S.A._1A_AVENIDA_5-80_ZONA_4,SUR,PRIVADO_MONOLINGUE_DIARIO(REGULAR)
05-01-0411-46,05-022,ESCUINTLA,ESCUINTLA,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,COMUIDAD AGRAGIRA SAN ANDRÉS OSUNA.,54293707,EMILSA NOEMI GARCÍA FUENTES DE ORELLANA,CARMEN DANIELA ILLESCAS GARCÍA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO EDUCACIÓN DIVERSIFICADA POR COOPERATIVA ENSEÑANZA,INSTITUTO,INSTITUTO EDUCACIÓN DIVERSIFICADA POR COOPERATIVA ENSEÑANZA_COMUIDAD_AGRAGIRA_SAN_ANDRÉS_OSUNA.,SUR,COOPERATIVA_MONOLINGUE_DIARIO(REGULAR)
05-01-0417-46,05-028,ESCUINTLA,ESCUINTLA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- DEPARTAMENTAL,"LOCAL 37 Y 37 ""A"" CENTRO COMERCIAL PLAZA PALMERAS 1 AVE BARRIO SAN PEDRO EL PITO, ZONA 2",79625252,CLAUDIA YADIRA GUZMAN MONTEPEQUE DE AREVALO,RICARDO ALBERTO LÓPEZ ÁLVAREZ.,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,ESCUINTLA,CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- DEPARTAMENTAL,CENTRO,"CENTRO EDUCACIÓN EXTRAESCOLAR -CEEX- DEPARTAMENTAL_LOCAL_37_Y_37_""A""_CENTRO_COMERCIAL_PLAZA_PALMERAS_1_AVE_BARRIO_SAN_PEDRO_EL_PITO,_ZONA_2",SUR,OFICIAL_MONOLINGUE_SEMIPRESENCIAL
05-01-0420-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO TECNOLÓGICO MODERNO.,"MANZANA 34, LOTE 412 ZONA 3, COLONIA EL MANGO",54329507,REMY ARTURO SINAY GUDIEL,MILVIA ELICENA MEZA ALVAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA,INSTITUTO TECNOLÓGICO MODERNO.,INSTITUTO,"INSTITUTO TECNOLÓGICO MODERNO._MANZANA_34,_LOTE_412_ZONA_3,_COLONIA_EL_MANGO",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
05-01-0421-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO TÉCNICO CIENCIAS INDUSTRIALES,"2DA.CALLE 3-28, ZONA 1",78898879,REMY ARTURO SINAY GUDIEL,MAYRON USIEL LOAIZA GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA,INSTITUTO TÉCNICO CIENCIAS INDUSTRIALES,INSTITUTO,"INSTITUTO TÉCNICO CIENCIAS INDUSTRIALES_2DA.CALLE_3-28,_ZONA_1",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
05-01-0423-46,05-033,ESCUINTLA,ESCUINTLA,LICEO PREUNIVERSITARIO CIENCIA Y TECNOLOGÍA,6TA. AVE. 2-52 ZONA 1,79371440,REMY ARTURO SINAY GUDIEL,SILVIA YANIRA MELENDEZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA,LICEO PREUNIVERSITARIO CIENCIA TECNOLOGÍA,LICEO,LICEO PREUNIVERSITARIO CIENCIA TECNOLOGÍA_6TA._AVE._2-52_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
05-01-0425-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO MIXTO PARTICULAR DE EDUCACIÓN BÁSICA Y DIVERSIFICADA ALMA LIBERTAD PÉREZ MARTÍNEZ.,"ESCUELA OFICIAL RURAL MIXTA GONZALO ADOLFO SANTIZO, 4TA. AVENIDA 22-04 ZONA 5 COLONIA CAÑAVERAL 1",58342002,REMY ARTURO SINAY GUDIEL,SANDRA YANETH DÁVILA MENDOZA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,INSTITUTO PARTICULAR EDUCACIÓN BÁSICA DIVERSIFICADA ALMA LIBERTAD PÉREZ MARTÍNEZ.,INSTITUTO,"INSTITUTO PARTICULAR EDUCACIÓN BÁSICA DIVERSIFICADA ALMA LIBERTAD PÉREZ MARTÍNEZ._ESCUELA_OFICIAL_RURAL_MIXTA_GONZALO_ADOLFO_SANTIZO,_4TA._AVENIDA_22-04_ZONA_5_COLONIA_CAÑAVERAL_1",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-01-0427-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO DE ESTUDIOS AVANZADOS EL SABER I.D.E.A.S.,8A. CALLE 5-42 ZONA 1,78893628,REMY ARTURO SINAY GUDIEL,VIVIAN JANETH ESTÉVEZ RÉGIL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,INSTITUTO ESTUDIOS AVANZADOS EL SABER I.D.E.A.S.,INSTITUTO,INSTITUTO ESTUDIOS AVANZADOS EL SABER I.D.E.A.S._8A._CALLE_5-42_ZONA_1,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-01-0429-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO DE FORMACIÓN Y DESARROLLO CON COMPUTACIÓN RALIAN,2A. CALLE A 3-50 ZONA 3 COLONIA EL RECREO,41016519,REMY ARTURO SINAY GUDIEL,LILIAN ARGENTINA PANIAGUA AJÍN DE CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA,COLEGIO FORMACIÓN DESARROLLO CON COMPUTACIÓN RALIAN,COLEGIO,COLEGIO FORMACIÓN DESARROLLO CON COMPUTACIÓN RALIAN_2A._CALLE_A_3-50_ZONA_3_COLONIA_EL_RECREO,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
05-01-0430-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO DE FORMACIÓN Y DESARROLLO CON COMPUTACIÓN RALIAN,2A. CALLE A 3-50 ZONA 3 COLONIA EL RECREO,41016519,REMY ARTURO SINAY GUDIEL,LILIAN ARGENTINA PANIAGUA AJÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,COLEGIO FORMACIÓN DESARROLLO CON COMPUTACIÓN RALIAN,COLEGIO,COLEGIO FORMACIÓN DESARROLLO CON COMPUTACIÓN RALIAN_2A._CALLE_A_3-50_ZONA_3_COLONIA_EL_RECREO,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0432-46,05-033,ESCUINTLA,ESCUINTLA,LICEO EVANGÉLICO EL EDEN.,6TA. AVENIDA 13-86 ZONA 1.,41261831,REMY ARTURO SINAY GUDIEL,SANDRA JUDITH COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,LICEO EVANGÉLICO EL EDEN.,LICEO,LICEO EVANGÉLICO EL EDEN._6TA._AVENIDA_13-86_ZONA_1.,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-01-0434-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO,1AV. 6-60 ZONA 4,58559720,REMY ARTURO SINAY GUDIEL,MARITZA COLLADO SOLARES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,COLEGIO INTEGRAL HISPANOAMERICANO,COLEGIO,COLEGIO INTEGRAL HISPANOAMERICANO_1AV._6-60_ZONA_4,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-01-0436-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO CARROUSEL.,25 CALLE 0-09 ZONA 5 CAÑAVERAL IV,52087048,REMY ARTURO SINAY GUDIEL,SANDRA EUGENIA MENDIZABAL VALDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,COLEGIO CARROUSEL.,COLEGIO,COLEGIO CARROUSEL._25_CALLE_0-09_ZONA_5_CAÑAVERAL_IV,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-01-0438-46,05-033,ESCUINTLA,ESCUINTLA,LICEO FUENTE DE VIDA,LOTE 158 FLORIDO ACEITUNO,56211051,REMY ARTURO SINAY GUDIEL,DIOGENES BAUDILIO FIGUEROA CRUZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,LICEO FUENTE VIDA,LICEO,LICEO FUENTE VIDA_LOTE_158_FLORIDO_ACEITUNO,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-01-0439-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO DE FORMACIÓN Y DESARROLLO CON COMPUTACIÓN RALIAN.,2A.CALLE A 3-50 ZONA 3 COLONIA EL RECREO,41016519,REMY ARTURO SINAY GUDIEL,LILIAN ARGENTINA PANIAGUA AJÍN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA,COLEGIO FORMACIÓN DESARROLLO CON COMPUTACIÓN RALIAN.,COLEGIO,COLEGIO FORMACIÓN DESARROLLO CON COMPUTACIÓN RALIAN._2A.CALLE_A_3-50_ZONA_3_COLONIA_EL_RECREO,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
05-01-0442-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC,KILÓMETRO. 60 LA FELICIDAD SALIDA A PUERTO SAN JOSÉ.,47691929,REMY ARTURO SINAY GUDIEL,JESSICA JEANNETTE SAGASTUME HICKS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC,COLEGIO,COLEGIO INTERNACIONAL FUTURE LEARNING CENTER FLC_KILÓMETRO._60_LA_FELICIDAD_SALIDA_A_PUERTO_SAN_JOSÉ.,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-01-0447-46,05-033,ESCUINTLA,ESCUINTLA,CORPORACIÓN DEL LICEO EDUCATIVO TÉCNICO EVANGÉLICO S.A.,1A AVENIDA 5-80 ZONA 4,78899679,REMY ARTURO SINAY GUDIEL,IRMA MARÍA BARRIOS Y BARRIOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,VIRTUAL A DISTANCIA,ESCUINTLA,CORPORACIÓN DEL LICEO EDUCATIVO TÉCNICO EVANGÉLICO S.A.,LICEO,CORPORACIÓN DEL LICEO EDUCATIVO TÉCNICO EVANGÉLICO S.A._1A_AVENIDA_5-80_ZONA_4,SUR,PRIVADO_MONOLINGUE_VIRTUAL_A_DISTANCIA
05-01-0449-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO EL BOSQUE,1A. CALLE A 4-52 ZONA 2 COLONIA EL QUETZAL,56932945,REMY ARTURO SINAY GUDIEL,EMILSA NOEMÍ GARCÍA FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,CENTRO EDUCATIVO EL BOSQUE,CENTRO,CENTRO EDUCATIVO EL BOSQUE_1A._CALLE_A_4-52_ZONA_2_COLONIA_EL_QUETZAL,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-01-0451-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,4A. AVENIDA 15-20 ZONA 4,41506887,REMY ARTURO SINAY GUDIEL,SALOMON ALVAREZ ANDRADE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA,INSTITUTO PARTICULAR EDUCACIÓN BÁSICA BACHILLERATO POR MADUREZ,INSTITUTO,INSTITUTO PARTICULAR EDUCACIÓN BÁSICA BACHILLERATO POR MADUREZ_4A._AVENIDA_15-20_ZONA_4,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(FIN_DE_SEMANA)
05-01-0453-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO HISPANO-AMERICANO HACIENDA VERDE,2O CALLEJÓN Y 2A CALLE GRANJA NO. 2 CANTÓN LOS VOLADORES ZONA 3,40133449,REMY ARTURO SINAY GUDIEL,EVELYN SUSANA TRABANINO RODAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,COLEGIO HISPANO-AMERICANO HACIENDA VERDE,COLEGIO,COLEGIO HISPANO-AMERICANO HACIENDA VERDE_2O_CALLEJÓN_Y_2A_CALLE_GRANJA_NO._2_CANTÓN_LOS_VOLADORES_ZONA_3,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-01-0455-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO COMERCIAL DE CÓMPUTOS AVANZADOS,4A. AVENIDA 15-94 SUR FINAL,78898958,REMY ARTURO SINAY GUDIEL,NILDA JANETHE IBARRA BARRERA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),ESCUINTLA,INSTITUTO COMERCIAL CÓMPUTOS AVANZADOS,INSTITUTO,INSTITUTO COMERCIAL CÓMPUTOS AVANZADOS_4A._AVENIDA_15-94_SUR_FINAL,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(DOS_DÍAS_A_LA_SEMANA)
05-01-0457-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO NACIONAL DE BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ SALOMÓN ALVAREZ ANDRADE,4A AVENIDA 15-20 ZONA 4,78897815,REMY ARTURO SINAY GUDIEL,CÉSAR BENJAMÍN LARIOS CASTILLO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO NACIONAL BACHILLERATO EN CIENCIAS LETRAS POR MADUREZ SALOMÓN ALVAREZ ANDRADE,INSTITUTO,INSTITUTO NACIONAL BACHILLERATO EN CIENCIAS LETRAS POR MADUREZ SALOMÓN ALVAREZ ANDRADE_4A_AVENIDA_15-20_ZONA_4,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
05-01-0459-46,05-033,ESCUINTLA,ESCUINTLA,COLEGIO BILINGÜE JARDÍN AMERICANO,"3A. CALLE SECTOR B, LOTE 21 COLONIA JACARANDAS 1, ZONA 3",78898449,REMY ARTURO SINAY GUDIEL,CLAUDIA ARGENTINA JIMÉNEZ PRADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,COLEGIO BILINGÜE JARDÍN AMERICANO,COLEGIO,"COLEGIO BILINGÜE JARDÍN AMERICANO_3A._CALLE_SECTOR_B,_LOTE_21_COLONIA_JACARANDAS_1,_ZONA_3",SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-01-0461-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO JAVIER CAST,6TA. AVENIDA 0-82 ZONA 4 COLONIA LOS NARANJALES,58651151,REMY ARTURO SINAY GUDIEL,SILVIA LORENA CAMBRAN RODRIGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),ESCUINTLA,CENTRO EDUCATIVO JAVIER CAST,CENTRO,CENTRO EDUCATIVO JAVIER CAST_6TA._AVENIDA_0-82_ZONA_4_COLONIA_LOS_NARANJALES,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(DOS_DÍAS_A_LA_SEMANA)
05-01-0463-46,05-033,ESCUINTLA,ESCUINTLA,INSTITUTO OFICIAL MIXTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ PALMERAS,KILÓMETRO 68.5 CARRETERA A TAXISCO GRANJA MODELO DE REHABILITACIÓN CANADA CON COBERTURA EN ALTA SEGURIDAD,54953504,REMY ARTURO SINAY GUDIEL,LUDDIN FEDERICO ALVAREZ DUARTE,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA,INSTITUTO OFICIAL EDUCACIÓN BÁSICA BACHILLERATO POR MADUREZ PALMERAS,INSTITUTO,INSTITUTO OFICIAL EDUCACIÓN BÁSICA BACHILLERATO POR MADUREZ PALMERAS_KILÓMETRO_68.5_CARRETERA_A_TAXISCO_GRANJA_MODELO_DE_REHABILITACIÓN_CANADA_CON_COBERTURA_EN_ALTA_SEGURIDAD,SUR,OFICIAL_MONOLINGUE_DIARIO(REGULAR)
05-01-0464-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO INTEGRAL MAREM,ALDEA GUADALUPE EL ZAPOTE,41937993,REMY ARTURO SINAY GUDIEL,DENIFFE RAQUEL CIFUENTES LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,CENTRO EDUCATIVO INTEGRAL MAREM,CENTRO,CENTRO EDUCATIVO INTEGRAL MAREM_ALDEA_GUADALUPE_EL_ZAPOTE,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
05-01-0465-46,05-033,ESCUINTLA,ESCUINTLA,CENTRO EDUCATIVO INTEGRAL MAREM,ALDEA GUADALUPE EL ZAPOTE,41937993,REMY ARTURO SINAY GUDIEL,DENIFFE RAQUEL CIFUENTES LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA,CENTRO EDUCATIVO INTEGRAL MAREM,CENTRO,CENTRO EDUCATIVO INTEGRAL MAREM_ALDEA_GUADALUPE_EL_ZAPOTE,SUR,PRIVADO_MONOLINGUE_FIN_DE_SEMANA
05-01-0467-46,05-033,ESCUINTLA,ESCUINTLA,LICEO EDUCATIVO IREMAR,CALZADA CONCEPCIÓN ZONA 2 COLONIA LA POPULAR,47701980,REMY ARTURO SINAY GUDIEL,VILMA ARACELY ORELLANA RECINOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),ESCUINTLA,LICEO EDUCATIVO IREMAR,LICEO,LICEO EDUCATIVO IREMAR_CALZADA_CONCEPCIÓN_ZONA_2_COLONIA_LA_POPULAR,SUR,PRIVADO_MONOLINGUE_SEMIPRESENCIAL_(UN_DÍA_A_LA_SEMANA)
