Nombre_Base,Nombre_Similar
INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ SAN JUAN
INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ,INSTITUTO MUNICIPAL DE EDUCACION MEDIA Y BACHILLERATO POR MADUREZ
COLEGIO PARTICULAR MIXTO LA ENSEÑANZA,COLEGIO PARTICULAR MIXTO LA ESPERANZA
COLEGIO CRISTIANO EMMANUEL,COLEGIO CRISTIANO EMMANUEL.
COLEGIO CRISTIANO EMMANUEL,COLEGIO CRISTIANO EMANUEL
COLEGIO CRISTIANO EMMANUEL,COLEGIO CRISTIANO EMANUEL.
INSTITUTO MUNICIPAL DE EDUCACIÓN MEDIA,INSTITUTO MUNICIPAL DE EDUCACION MEDIA
INSTITUTO MUNICIPAL DE EDUCACIÓN MEDIA,INSTITUTO MUNICIPAL MIXTO DE EDUCACIÓN
INSTITUTO MUNICIPAL DE EDUCACIÓN MEDIA,INSTITUTO MUNICIPAL DE EDUCACIÓN
INSTITUTO MUNICIPAL DE EDUCACIÓN MEDIA,INSTITUTO MUNICIPAL DE EDUCACION MEDIA IMEM
COLEGIO MIXTO BELÉN.,COLEGIO MIXTO BELÉN
INSTITUTO TECNOLOGICO PROESUR,INSTITUTO TECNOLÓGICO PROESUR
COLEGIO CRISTIANO EMMANUEL.,COLEGIO CRISTIANO EMMANUEL
COLEGIO CRISTIANO EMMANUEL.,COLEGIO CRISTIANO EMANUEL.
COLEGIO CRISTIANO EMMANUEL.,COLEGIO CRISTIANO EMANUEL
COLEGIO MIXTO BELÉN,COLEGIO MIXTO BELÉN.
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ SAN JUAN
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO PRIVADO MIXTO DE COMPUTACIÓN INFORMÁTICA,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA
INSTITUTO PRIVADO MIXTO DE COMPUTACIÓN INFORMÁTICA,INSTITUTO PRIVADO DE COMPUTACIÓN INFORMÁTICA
INSTITUTO PRIVADO MIXTO DE COMPUTACIÓN INFORMÁTICA,INSTITUTO PRIVADO MIXTO DE COMPUTACIÓN INFORMÁTICA I.C.I.
INSTITUTO PRIVADO MIXTO DE COMPUTACIÓN INFORMÁTICA,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI
INSTITUTO TECNOLÓGICO PROESUR,INSTITUTO TECNOLOGICO PROESUR
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA,INSTITUTO MUNICIPAL DE EDUCACION BASICA
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA,INSTITUTO MUNICIPAL DE EDUCACIÓN
COLEGIO COSTASUR,COLEGIO COSTA SUR
INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.
INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ
INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO DE EDUCACIÓN BÁSICA Y DIVERSIFICADO PARA ADULTOS FUNDACIÓN PANTALEON,INSTITUTO DE EDUCACIÓN BÁSICA Y DIVERSIFICADO PARA ADULTOS FUNDACIÓN PANTALEÓN
CENTRO EDUCATIVO INTEGRAL SIQUINALTECO,CENTRO EDUCATIVO INTEGRAL SIQUINALTECO.
CENTRO EDUCATIVO INTEGRAL SIQUINALTECO.,CENTRO EDUCATIVO INTEGRAL SIQUINALTECO
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO OFICIAL MIXTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ PALMERAS
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO DE EDUCACIÓN BÁSICA Y DIVERSIFICADO PARA ADULTOS FUNDACIÓN PANTALEÓN,INSTITUTO DE EDUCACIÓN BÁSICA Y DIVERSIFICADO PARA ADULTOS FUNDACIÓN PANTALEON
INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADO
INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADA
INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA
INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO MUNICIPAL DE EDUCACION BASICA POR MADUREZ Y DIVERSIFICADO
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADO
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADO
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BÁSICA Y DIVERSIFICADA
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA
INSTITUTO TECNOLOGIA Y CIENCIA,INSTITUTO TECNOLOGÍA Y CIENCIA
INSTITUTO TECNOLOGIA Y CIENCIA,INSTITUTO TECNOLGÍA Y CIENCIA
LICEO EN INFORMATICA Y CIENCIAS AVANZADAS CERMA,LICEO EN INFORMÁTICA Y CIENCIAS AVANZADAS CERMA
INSTITUTO TECNOLOGÍA Y CIENCIA,INSTITUTO TECNOLGÍA Y CIENCIA
INSTITUTO TECNOLOGÍA Y CIENCIA,INSTITUTO TECNOLOGIA Y CIENCIA
COLEGIO LUIS CARDOZA Y ARAGÓN,COLEGIO MIXTO LUIS CARDOZA Y ARAGÓN
INSTITUTO TECNOLGÍA Y CIENCIA,INSTITUTO TECNOLOGÍA Y CIENCIA
INSTITUTO TECNOLGÍA Y CIENCIA,INSTITUTO TECNOLOGIA Y CIENCIA
LICEO EN INFORMÁTICA Y CIENCIAS AVANZADAS CERMA,LICEO EN INFORMATICA Y CIENCIAS AVANZADAS CERMA
INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADA,INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA
INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADA,INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADO
INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA
INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADA,INSTITUTO MIXTO MUNICIPAL NOCTURNO DE EDUCACION DIVERSIFICADA
INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA
INSTITUTO DE COMPUTACION INFORMATICA,INSTITUTO DE COMPUTACIÓN INFORMÁTICA
INSTITUTO MUNICIPAL DE EDUCACION BASICA POR MADUREZ Y DIVERSIFICADO,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA POR MADUREZ Y DIVERSIFICADO.
INSTITUTO MUNICIPAL DE EDUCACION BASICA POR MADUREZ Y DIVERSIFICADO,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADO
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ.
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO OFICIAL MIXTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ PALMERAS
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN BÁSICA Y BACHILLERATO POR MADUREZ,INSTITUTO MUNICIPAL DE EDUCACIÓN MEDIA Y BACHILLERATO POR MADUREZ
COLEGIO MIXTO LUIS CARDOZA Y ARAGÓN,COLEGIO MIXTO LUIS CARDOZA Y ARAGÓN.
COLEGIO MIXTO LUIS CARDOZA Y ARAGÓN,COLEGIO MIXTO LUIS CARDONA Y ARAGON
COLEGIO MIXTO LUIS CARDOZA Y ARAGÓN,COLEGIO LUIS CARDOZA Y ARAGÓN
COLEGIO MIXTO LUIS CARDOZA Y ARAGÓN.,COLEGIO MIXTO LUIS CARDOZA Y ARAGÓN
COLEGIO MIXTO LUIS CARDOZA Y ARAGÓN.,COLEGIO MIXTO LUIS CARDONA Y ARAGON
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA POR MADUREZ Y DIVERSIFICADO.,INSTITUTO MUNICIPAL DE EDUCACION BASICA POR MADUREZ Y DIVERSIFICADO
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADO,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADA
INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADO,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADO
COLEGIO MIXTO LA OPORTUNIDAD,COLEGIO MIXTO LA OPORTUNIDAD.
INSTITUTO MIXTO MIGUEL DE CERVANTES.,INSTITUTO MIXTO MIGUEL DE CERVANTES
COLEGIO MIXTO LA OPORTUNIDAD.,COLEGIO MIXTO LA OPORTUNIDAD
LICEO SAN JOSE,LICEO SAN JOSÉ
CENTRO DE ESTUDIOS TECNICO JUVENIL EDUCATIVO,CENTRO DE ESTUDIOS TÉCNICO JUVENIL EDUCATIVO
INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA EL ESFUERZO,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA
INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA EL ESFUERZO,INSTITUTO DE EDUCACION DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA EL FISCAL
INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA EL ESFUERZO,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA
CENTRO EDUCATIVO GUATEMAYA,CENTRO EDUCATIVO HS GUATEMALA
COLEGIO PARTICULAR MIXTO SANTA MARIA,COLEGIO PARTICULAR MIXTO SANTA MARÍA
COLEGIO PARTICULAR MIXTO SANTA MARIA,COLEGIO PARTICULAR MIXTO SANTA FAMILIA
COLEGIO PARTICULAR MIXTO SANTA MARÍA,COLEGIO PARTICULAR MIXTO SANTA MARIA
COLEGIO MIXTO PARTICULAR LICEO GUATEMALA DEL SUR,COLEGIO PARTICULAR MIXTO LICEO GUATEMALA DEL SUR
COLEGIO PARTICULAR MIXTO LICEO GUATEMALA DEL SUR,COLEGIO MIXTO PARTICULAR LICEO GUATEMALA DEL SUR
INSTITUTO TÉCNICO MARÍTIMO BANAPORT C.A.,INSTITUTO TECNICO MARITIMO BANAPORT C.A.
"PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA , PRONEA",PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA PRONEA
"PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA , PRONEA","PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA, PRONEA"
"PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA , PRONEA","PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA, PRONEA."
"PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA , PRONEA","PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA, PRONEA"
CENTRO DE ESTUDIOS TÉCNICO JUVENIL EDUCATIVO,CENTRO DE ESTUDIOS TECNICO JUVENIL EDUCATIVO
INSTITUTO TECNICO MARITIMO BANAPORT C.A.,INSTITUTO TÉCNICO MARÍTIMO BANAPORT C.A.
CENTRO EDUCATIVO JOSE MARTI,CENTRO EDUCATIVO JOSÉ MARTÍ
COLEGIO MIXTO PARTICULAR IXTAPAN,COLEGIO PARTICULAR MIXTO IXTAPAN
CENTRO EDUCATIVO JOSÉ MARTÍ,CENTRO EDUCATIVO JOSE MARTI
COLEGIO PARTICULAR MIXTO IXTAPAN,COLEGIO MIXTO PARTICULAR IXTAPAN
COLEGIO INTEGRAL BILINGÜE ENGLISH CLUB,COLEGIO INTEGRAL BILINGÚE ENGLISH CLUB
COLEGIO INTEGRAL BILINGÚE ENGLISH CLUB,COLEGIO INTEGRAL BILINGÜE ENGLISH CLUB
LICEO MIXTO PANAMERICANO.,LICEO MIXTO PANAMERICANO
COLEGIO SAN CARLOS.,COLEGIO SAN CARLOS
LICEO MIXTO PANAMERICANO,LICEO MIXTO PANAMERICANO.
COLEGIO SAN CARLOS,COLEGIO SAN CARLOS.
COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE CONCEPCION,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE CONCEPCIÓN
COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE CONCEPCION,COLEGIO PARTICULAR MIXTO NUESTRA SEÑORA DE CONCEPCION
CENTRO PEDAGOGICO GUATEMALA,CENTRO PEDAGÓGICO GUATEMALA
LICEO TÉCNICO COMERCIAL EN COMPUTACIÓN,LICEO TECNICO COMERCIAL EN COMPUTACION
COLEGIO PARTICULAR MIXTO EL REPARO,COLEGIO PARTICULAR MIXTO EL REPARO.
COLEGIO PARTICULAR MIXTO EL REPARO,COLEGIO PARTICULAR MIXTO EL PILAR
COLEGIO PARTICULAR MIXTO EL REPARO,COLEGIO PARTICULAR MIXTO EL PINO
CENTRO PEDAGÓGICO GUATEMALA,CENTRO PEDAGOGICO GUATEMALA
COLEGIO PARTICULAR MIXTO EL REPARO.,COLEGIO PARTICULAR MIXTO EL REPARO
COLEGIO PARTICULAR MIXTO EL REPARO.,COLEGIO PARTICULAR MIXTO EL PILAR
COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE CONCEPCIÓN,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE CONCEPCION
COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DE CONCEPCIÓN,COLEGIO PARTICULAR MIXTO NUESTRA SEÑORA DE CONCEPCIÓN
INSTITUTO NACIONAL DE EDUCACION BÁSICA Y DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA
INSTITUTO NACIONAL DE EDUCACION BÁSICA Y DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADA
INSTITUTO NACIONAL DE EDUCACION BÁSICA Y DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA
INSTITUTO NACIONAL DE EDUCACION BÁSICA Y DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA CHICACAO
LICEO TECNICO COMERCIAL EN COMPUTACION,LICEO TÉCNICO COMERCIAL EN COMPUTACIÓN
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADA
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MIXTO MUNICIPAL DE EDUCACION DIVERSIFICADO
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA UTZZ KAQI
INSTITUTO MIXTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO MIXTO MUNICIPAL NOCTURNO DE EDUCACION DIVERSIFICADA
COLEGIO CRISTIANO EMANUEL,COLEGIO CRISTIANO EMMANUEL
COLEGIO CRISTIANO EMANUEL,COLEGIO CRISTIANO EMANUEL.
COLEGIO CRISTIANO EMANUEL,COLEGIO CRISTIANO EMMANUEL.
COLEGIO CRISTIANO EMANUEL.,COLEGIO CRISTIANO EMMANUEL.
COLEGIO CRISTIANO EMANUEL.,COLEGIO CRISTIANO EMANUEL
COLEGIO CRISTIANO EMANUEL.,COLEGIO CRISTIANO EMMANUEL
LICEO INTEGRAL DE ENSEÑANZA COMERCIAL,LICEO INTEGRAL DE ENSEÑANZA COMERCIAL -LIEC-
LICEO INTEGRAL DE ENSEÑANZA COMERCIAL -LIEC-,LICEO INTEGRAL DE ENSEÑANZA COMERCIAL
INSTITUTO NACIONAL DE EDUCACIÒN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA
INSTITUTO NACIONAL DE EDUCACIÒN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA
INSTITUTO NACIONAL DE EDUCACIÒN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADO
INSTITUTO NACIONAL DE EDUCACIÒN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADO
INSTITUTO NACIONAL DE EDUCACIÒN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED
INSTITUTO NACIONAL DE EDUCACIÒN DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA
INSTITUTO NACIONAL DE EDUCACIÒN DIVERSIFICADA,"INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, INED"
INSTITUTO NACIONAL DE EDUCACIÒN DIVERSIFICADA,"INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA, INED"
INSTITUTO NACIONAL DE EDUCACIÒN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA ITZAPA
COLEGIO VALLE VERDE CES,COLEGIO VALLE VERDE
COLEGIO BILINGUE INTEGRIDAD ( INTEGRITY),COLEGIO BILINGÜE INTEGRIDAD ( INTEGRITY )
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA EL CARMEN,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA EL CARMEN,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA CANTÓN EL BOSQUE
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA EL CARMEN,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA EL CARMEN,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA BÁRCENAS
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DON JUSTO,INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DON JUSTO,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DON JUSTO,INSTITUTO DIVERSIFICADO DE EDUCACIÓN POR COOPERATIVA
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DON JUSTO,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA
CENTRO EDUCATIVO INTEGRAL EL SABER NO. 2,CENTRO EDUCATIVO INTEGRAL EL SABER
COLEGIO BILINGÜE INTEGRIDAD ( INTEGRITY ),COLEGIO BILINGUE INTEGRIDAD ( INTEGRITY)
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SAN LUIS,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SAN LUIS,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SAQB´E
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SAN LUIS,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA LICEO SAN PABLO
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SAN LUIS,INSTITUTO MIXTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SAN LUIS,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SAN LUIS,INSTITUTO DE EDUCACIÓN DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA LA UNIÓN
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SAN LUIS,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SAN LUIS,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SANTO DOMINGO
INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SAN LUIS,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA SANTA EULALIA
CENTRO EDUCATIVO INTEGRAL EL SABER,CENTRO EDUCATIVO INTEGRAL EL SABER NO. 2
LICEO CRISTIANO REY SALOMÓN,LICEO CRISTIANO REY SALOMÓN NO. 2
LICEO CRISTIANO REY SALOMÓN NO. 2,LICEO CRISTIANO REY SALOMÓN
COLEGIO MIXTO BILINGUE LA PRADERA,COLEGIO MIXTO BILINGUE EL PRADO
INSTITUTO NACIONAL NITO PALENCIA MAYEN,INSTITUTO NACIONAL NITO PALENCIA MAYÉN
INSTITUTO NACIONAL NITO PALENCIA MAYÉN,INSTITUTO NACIONAL NITO PALENCIA MAYEN
INSTITUTO DE EDUCACION DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA EL FISCAL,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA
INSTITUTO DE EDUCACION DIVERSIFICADO POR COOPERATIVA DE ENSEÑANZA EL FISCAL,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA EL ESFUERZO
